ID_Pelanggan,Usia_Pelanggan,Jenis_kelamin,Tanggungan,Pendidikan,Status_Kawin,Kode_Kota,Punya_Kendaraan,Punya_Rumah,Pinjaman,Kontak,Pekerjaan,Penghasilan
810220833,37,F,3,High School,Married,TX,yes,yes,yes,telephone,Selfemployeed,14975
810261633,53,F,2,High School,Single,NY,yes,yes,no,cellular,Businessman,193105
810271083,44,F,3,Unknown,Married,TX,yes,no,no,cellular,Selfemployeed,22759
810321933,46,F,2,Graduate,Single,CA,no,no,no,cellular,White-collar,18037
810347208,42,F,4,Uneducated,Single,NY,no,no,no,cellular,Blue-collar,12047
810449883,36,F,3,High School,Married,CA,yes,yes,no,unknown,Selfemployeed,11022
810493458,45,F,3,Graduate,Unknown,NJ,no,yes,yes,cellular,Selfemployeed,59935
810545733,50,M,3,Uneducated,Married,MN,no,no,no,unknown,Retirees,54366
810586833,36,F,0,Unknown,Married,CA,no,no,no,cellular,Businessman,37254
810667158,49,F,2,High School,Married,CA,yes,no,no,cellular,Blue-collar,58467
810789708,61,M,0,Post-Graduate,Single,TX,no,no,no,cellular,White-collar,69776
810856833,56,F,3,Graduate,Married,CA,no,no,no,cellular,Govt,18264
810868758,44,F,2,Uneducated,Single,NY,no,yes,no,cellular,Businessman,26400
810875958,53,F,4,Graduate,Married,CA,no,no,no,cellular,Blue-collar,28173
810974958,55,F,1,Graduate,Married,CA,no,yes,yes,cellular,Businessman,27616
810986883,46,M,2,Uneducated,Unknown,NY,yes,no,no,cellular,Retirees,79204
811005858,54,F,2,Doctorate,Single,CA,no,no,no,cellular,Govt,33503
811013658,43,F,5,Graduate,Single,MI,yes,no,no,cellular,Selfemployeed,35598
811035483,44,F,3,Graduate,Married,CA,no,no,no,unknown,Selfemployeed,14975
811076883,50,M,1,Graduate,Married,FL,no,no,no,cellular,White-collar,91644
811081083,60,F,1,Graduate,Single,NY,yes,no,no,cellular,Selfemployeed,59107
811095483,36,F,4,Unknown,Single,CA,yes,no,no,unknown,Selfemployeed,14975
811111083,35,F,2,Graduate,Single,CA,no,no,no,cellular,Blue-collar,14537
811140933,41,M,4,Graduate,Unknown,NJ,no,yes,no,cellular,Govt,96094
811457058,35,F,4,High School,Married,CA,no,yes,no,cellular,Businessman,18680
811463283,64,F,0,Doctorate,Married,FL,no,yes,no,cellular,Blue-collar,36006
811467708,40,F,5,Graduate,Married,CA,yes,yes,no,unknown,Businessman,26464
811475733,42,F,2,Graduate,Unknown,CA,yes,yes,yes,unknown,Retirees,27405
811527933,42,F,3,Uneducated,Married,NY,no,no,no,telephone,Blue-collar,24988
811532208,55,F,3,Graduate,Single,FL,no,no,yes,cellular,White-collar,39546
811534983,43,F,4,Graduate,Married,CA,no,no,no,cellular,Blue-collar,18917
811554708,42,F,5,High School,Married,WA,no,no,yes,cellular,White-collar,39360
811571733,50,F,0,Uneducated,Married,CA,yes,yes,no,cellular,Blue-collar,30965
811604133,36,F,0,Uneducated,Single,NY,no,yes,no,unknown,Selfemployeed,6550
811697958,29,M,0,Unknown,Married,NJ,yes,no,no,cellular,Selfemployeed,63126
811700058,46,M,4,Graduate,Single,NJ,yes,no,no,cellular,Blue-collar,79693
811705233,60,M,0,Uneducated,Married,TX,no,yes,no,cellular,Govt,50262
811713408,56,M,3,High School,Single,FL,no,no,no,cellular,Selfemployeed,84367
811721133,47,F,3,Graduate,Married,TX,no,yes,yes,unknown,Selfemployeed,20297
811762383,34,M,4,Post-Graduate,Single,NY,no,no,no,cellular,Businessman,85014
811775883,46,M,2,Uneducated,Single,NY,no,yes,no,cellular,Govt,76105
811793433,58,F,2,Uneducated,Unknown,NY,no,yes,yes,cellular,Businessman,198849
811889808,44,M,5,High School,Married,CA,no,no,no,cellular,Selfemployeed,102430
811898133,48,F,1,Graduate,Single,CA,yes,no,no,unknown,Selfemployeed,12082
811907583,55,F,2,Uneducated,Married,CA,yes,yes,no,cellular,Retirees,54876
811912608,45,M,3,Unknown,Married,NJ,no,no,yes,unknown,Retirees,92221
811915383,55,F,1,High School,Single,NY,no,no,no,unknown,White-collar,29263
811942983,34,M,3,High School,Married,NJ,yes,yes,no,cellular,White-collar,80291
811965558,52,M,3,Graduate,Married,TX,yes,yes,no,unknown,White-collar,118907
811970808,37,F,2,High School,Married,FL,no,yes,no,cellular,Selfemployeed,37961
811974483,52,M,2,Graduate,Married,CA,no,yes,no,cellular,Businessman,93661
811980858,50,F,1,Post-Graduate,Married,CA,no,no,no,cellular,Selfemployeed,14975
811989858,47,F,2,Graduate,Single,CA,yes,yes,no,cellular,Govt,38031
812019933,47,M,3,Graduate,Married,TX,no,yes,no,cellular,Blue-collar,16027
812089383,48,M,2,Doctorate,Single,TX,no,yes,no,cellular,Selfemployeed,61917
812218908,30,F,0,Graduate,Married,FL,no,yes,no,unknown,Govt,33349
812222208,44,M,3,Graduate,Married,UT,no,no,no,unknown,White-collar,96487
812224983,31,M,0,Graduate,Married,TX,yes,yes,yes,cellular,Blue-collar,110407
812230308,41,M,4,Uneducated,Married,TX,no,yes,no,cellular,Businessman,114549
812235108,49,F,1,Uneducated,Married,NY,yes,no,no,cellular,Retirees,56878
812247033,27,F,0,Graduate,Unknown,NY,no,no,no,unknown,Blue-collar,35908
812406183,39,F,5,Graduate,Single,TX,no,no,no,cellular,Blue-collar,23525
812408058,46,M,4,Graduate,Single,NY,no,yes,no,cellular,White-collar,108249
812411058,39,F,5,Graduate,Married,FL,no,no,yes,unknown,Govt,31528
812420358,60,F,0,Unknown,Single,TX,no,no,no,cellular,Selfemployeed,5225
812441358,48,F,3,Unknown,Married,FL,no,no,no,cellular,Blue-collar,31299
812443458,46,M,3,Unknown,Single,TX,no,no,no,cellular,Businessman,107951
812446158,30,M,0,Graduate,Married,NJ,yes,no,no,cellular,Businessman,82252
812449758,46,F,2,Unknown,Single,NY,yes,no,no,cellular,Retirees,22000
812453283,58,F,3,Unknown,Married,NY,no,no,no,unknown,White-collar,137926
812465958,44,M,5,High School,Single,CA,no,yes,no,cellular,Blue-collar,87591
812488608,63,M,1,Uneducated,Married,TX,yes,no,yes,cellular,Govt,85028
812493033,46,M,4,High School,Married,FL,yes,no,no,cellular,Businessman,93062
812501358,39,M,1,Uneducated,Married,FL,no,yes,no,cellular,Blue-collar,82109
812534958,56,M,3,Graduate,Married,FL,no,yes,yes,unknown,Businessman,114465
812597508,35,F,1,High School,Married,TX,no,no,yes,unknown,Retirees,22611
812618883,56,M,2,High School,Married,NY,no,yes,yes,unknown,White-collar,107725
812627208,45,F,4,Graduate,Married,TX,yes,no,no,cellular,Selfemployeed,10361
812653383,25,M,2,High School,Married,FL,no,yes,no,cellular,Blue-collar,75809
812671758,35,F,1,High School,Married,FL,yes,yes,no,cellular,Retirees,27892
812785158,45,F,3,Graduate,Single,NY,yes,yes,yes,cellular,Blue-collar,57995
812788233,47,F,4,Graduate,Single,CA,yes,yes,no,unknown,White-collar,23504
812794983,54,M,2,Graduate,Married,NY,yes,yes,no,cellular,Govt,109176
812801958,44,F,3,Graduate,Married,NY,yes,yes,no,cellular,White-collar,27274
812809083,53,F,2,Graduate,Single,TX,yes,no,no,cellular,White-collar,30404
812956983,39,F,1,Graduate,Single,NY,no,no,no,cellular,Govt,37058
812973708,42,F,4,Uneducated,Married,TX,yes,yes,yes,cellular,Businessman,35729
812979408,41,F,3,Uneducated,Married,NY,yes,no,yes,unknown,Selfemployeed,27893
813053733,35,F,4,Uneducated,Married,CA,yes,no,no,telephone,White-collar,34302
813153108,46,M,2,Graduate,Married,TX,no,yes,yes,unknown,Businessman,174082
813182658,45,M,3,Graduate,Married,CA,no,no,no,cellular,Selfemployeed,60789
813200058,53,F,2,Graduate,Single,CA,no,yes,no,telephone,Selfemployeed,14975
813213558,48,F,4,High School,Married,NY,no,yes,no,cellular,Businessman,40814
813230208,34,M,3,Uneducated,Married,NJ,no,no,no,cellular,Govt,74150
813234108,44,F,2,Doctorate,Single,CA,yes,no,no,cellular,Businessman,44627
813240408,65,M,1,Graduate,Single,NY,no,yes,no,cellular,Blue-collar,10037
813247083,54,F,2,Unknown,Married,CA,no,no,no,telephone,Blue-collar,12387
813261408,52,F,2,Graduate,Married,CA,yes,no,no,cellular,White-collar,37491
813338733,48,M,4,High School,Unknown,FL,no,no,no,cellular,Retirees,64398
813380058,59,F,1,Uneducated,Married,TX,yes,yes,no,cellular,Businessman,39169
813427833,48,M,2,High School,Single,TX,no,yes,yes,telephone,Businessman,79337
813435108,48,M,1,Uneducated,Married,CA,no,yes,no,telephone,White-collar,75570
813449508,36,F,3,Graduate,Married,FL,yes,yes,no,cellular,Selfemployeed,28389
813453408,47,F,3,Unknown,Single,FL,no,yes,yes,cellular,Selfemployeed,11011
813469458,61,M,1,Graduate,Single,CA,yes,yes,no,cellular,Retirees,22812
813499458,36,F,3,Uneducated,Single,FL,no,yes,no,telephone,Govt,22077
813573333,36,F,2,Graduate,Married,NY,yes,no,no,cellular,Blue-collar,12372
813752433,55,F,3,Graduate,Single,TX,yes,yes,no,unknown,Retirees,27768
813755658,28,M,0,High School,Single,FL,yes,no,no,telephone,Selfemployeed,39252
813764283,51,F,3,Unknown,Unknown,NJ,no,yes,no,telephone,Businessman,221101
813804783,48,M,4,Graduate,Married,NY,yes,no,yes,cellular,Selfemployeed,60232
813807258,40,M,4,Unknown,Married,TX,no,no,no,cellular,Govt,73563
813810333,33,F,1,Doctorate,Single,FL,yes,yes,no,cellular,Govt,31677
813814008,53,F,2,Graduate,Single,MA,yes,no,no,cellular,Selfemployeed,11074
813890883,45,F,4,High School,Married,CA,no,yes,no,cellular,Retirees,42567
813895458,35,M,3,Graduate,Single,WA,yes,yes,no,cellular,Businessman,71177
813901458,51,M,4,Graduate,Single,NY,no,no,no,cellular,Businessman,191224
813905508,37,F,5,High School,Single,NJ,yes,no,no,cellular,White-collar,41205
813915933,43,F,3,Graduate,Single,FL,yes,yes,no,cellular,Blue-collar,13197
813952233,50,F,2,Uneducated,Single,NJ,yes,no,no,cellular,Selfemployeed,13514
813961233,56,F,2,Graduate,Married,NJ,no,no,no,unknown,Businessman,28036
813964383,46,F,5,Graduate,Married,NY,no,no,no,cellular,Retirees,29891
813967983,48,M,1,Uneducated,Unknown,FL,yes,no,no,cellular,Blue-collar,64201
813971283,39,F,1,Uneducated,Unknown,NY,no,yes,no,unknown,Retirees,39403
813990483,39,F,1,Graduate,Single,MI,yes,no,yes,unknown,Selfemployeed,14975
814086333,44,F,3,Graduate,Married,NY,no,yes,no,unknown,Selfemployeed,14975
814091058,46,F,3,Graduate,Married,CA,no,yes,no,telephone,Blue-collar,28470
814092858,45,M,2,High School,Married,NY,no,no,no,cellular,Govt,59329
814181433,57,M,1,High School,Married,TX,no,no,no,telephone,Retirees,54925
814191333,48,F,4,Unknown,Unknown,FL,yes,yes,no,cellular,Govt,22589
814195758,40,M,3,Uneducated,Married,AZ,no,no,no,telephone,Retirees,72374
814219008,54,F,3,Unknown,Single,CA,no,yes,no,cellular,Govt,46040
814312308,56,F,1,Post-Graduate,Married,CA,no,yes,no,unknown,Blue-collar,14037
814364808,51,F,3,Uneducated,Single,CA,no,yes,no,cellular,White-collar,30956
814459833,48,F,4,High School,Married,TX,no,no,no,cellular,Businessman,34330
814471983,38,F,4,Unknown,Single,FL,no,no,no,cellular,Selfemployeed,14975
814483608,54,F,4,Post-Graduate,Unknown,TX,no,no,no,unknown,Businessman,17238
814489683,39,F,4,Uneducated,Single,CA,no,yes,no,unknown,Businessman,30422
814497483,43,F,2,Graduate,Married,CA,no,yes,no,unknown,Selfemployeed,14975
814513008,36,F,2,High School,Single,CA,no,yes,no,cellular,Selfemployeed,14975
814529508,41,F,2,Uneducated,Married,CA,no,no,no,cellular,White-collar,50414
814571058,42,F,4,Unknown,Married,NY,no,no,no,cellular,Blue-collar,29492
814586958,62,M,0,Graduate,Married,TX,no,no,no,cellular,Selfemployeed,71592
814590483,52,M,2,High School,Single,TX,yes,yes,no,cellular,Businessman,120016
814593858,36,F,1,Graduate,Married,TX,yes,no,yes,cellular,Blue-collar,14826
814611633,38,M,3,Graduate,Single,FL,no,no,no,cellular,White-collar,51911
814752558,53,F,1,High School,Married,CA,no,yes,no,cellular,Blue-collar,28912
814760358,47,M,4,Unknown,Unknown,TX,no,yes,no,cellular,Govt,107673
814765533,43,F,4,Uneducated,Married,NY,no,yes,no,cellular,Govt,34000
814776033,26,F,0,High School,Single,NY,yes,no,no,unknown,Govt,31192
814785108,30,M,0,Graduate,Married,NY,no,yes,yes,cellular,Blue-collar,64296
814829583,51,M,3,Graduate,Married,CA,no,no,no,cellular,Govt,79694
814833408,42,F,3,Unknown,Married,FL,yes,yes,no,unknown,Selfemployeed,14975
814840833,44,F,2,Unknown,Single,TX,no,yes,no,telephone,Govt,26494
814845933,41,M,4,Unknown,Married,TX,no,no,no,cellular,White-collar,39481
814852533,65,M,1,High School,Single,IA,no,no,no,cellular,Selfemployeed,14975
814987983,45,M,4,Uneducated,Single,CA,no,yes,no,cellular,Retirees,80148
814989933,46,M,4,Graduate,Married,NY,yes,yes,no,cellular,Govt,100190
814995933,45,F,3,Doctorate,Single,CA,yes,yes,no,cellular,Selfemployeed,14975
815001108,26,F,1,High School,Single,CA,no,no,no,cellular,Govt,39237
815015283,61,F,1,Graduate,Unknown,TX,no,yes,no,cellular,Blue-collar,47873
815062383,45,F,4,High School,Married,TX,no,no,no,cellular,Selfemployeed,18391
815072283,52,M,2,Unknown,Married,TX,yes,yes,no,cellular,Businessman,93535
815078433,40,M,2,High School,Single,FL,yes,yes,no,cellular,Businessman,130258
815085708,45,F,3,High School,Married,FL,no,no,no,cellular,Businessman,17244
815088483,41,F,5,Unknown,Married,CA,no,no,no,cellular,Govt,43996
815091333,44,M,3,Graduate,Single,NY,yes,no,no,cellular,Govt,74778
815104608,45,F,3,Graduate,Unknown,FL,yes,no,no,cellular,Blue-collar,33747
815230458,53,M,1,Uneducated,Married,NY,no,yes,no,cellular,Businessman,154012
815240358,54,F,4,High School,Married,TX,yes,no,yes,cellular,Retirees,36659
815253708,38,F,3,Graduate,Single,CA,no,yes,no,cellular,Businessman,51669
815288583,46,M,3,Graduate,Married,TX,no,yes,no,cellular,Businessman,28611
815299833,45,F,4,Uneducated,Single,TX,no,no,no,unknown,White-collar,25817
815308683,45,F,4,Post-Graduate,Single,TX,no,yes,no,unknown,Businessman,34750
815315058,54,F,4,Graduate,Single,NY,yes,yes,no,telephone,Selfemployeed,29043
815320383,60,F,0,High School,Married,TX,no,no,no,cellular,Blue-collar,31525
815324433,57,M,3,Graduate,Single,CA,no,no,no,cellular,Govt,53480
815353083,53,F,3,Doctorate,Married,TX,no,no,no,unknown,Businessman,17174
815472108,50,F,3,Graduate,Married,TX,yes,no,no,cellular,Selfemployeed,11481
815484783,57,F,2,Graduate,Married,CA,no,yes,yes,cellular,Retirees,16002
815498733,48,M,4,Graduate,Single,CA,no,yes,no,cellular,Businessman,105887
815500983,37,F,2,Unknown,Single,FL,yes,yes,no,unknown,Blue-collar,17235
815504583,53,F,4,Graduate,Married,NY,yes,yes,yes,unknown,Govt,24654
815510883,41,F,3,Graduate,Married,CA,yes,yes,no,unknown,Selfemployeed,30141
815515158,29,M,0,Graduate,Married,FL,yes,no,no,cellular,Selfemployeed,54883
815520333,53,M,3,Graduate,Single,CA,no,yes,no,unknown,White-collar,132215
815525508,61,M,1,High School,Married,AR,yes,yes,no,cellular,Selfemployeed,44604
815539233,56,F,2,High School,Married,CA,no,yes,no,cellular,Selfemployeed,9535
815582358,36,M,3,Uneducated,Married,CA,yes,no,yes,unknown,Businessman,117065
815589558,53,M,4,Graduate,Single,NY,yes,yes,no,cellular,Govt,50153
815596608,41,M,3,Graduate,Single,CA,yes,no,no,cellular,Selfemployeed,71034
815598858,54,M,3,Graduate,Married,TX,no,no,yes,cellular,Govt,48196
815613033,54,M,2,Graduate,Married,NJ,yes,no,no,cellular,White-collar,159788
815727183,47,F,4,Graduate,Single,NJ,no,yes,no,unknown,White-collar,31462
815756058,58,M,1,Graduate,Married,NY,yes,no,no,cellular,Blue-collar,76680
815761908,32,F,1,Unknown,Single,NJ,no,yes,no,cellular,Selfemployeed,41047
815767983,41,M,4,Unknown,Married,FL,yes,yes,no,cellular,Selfemployeed,82306
815772333,40,F,2,Unknown,Single,NY,yes,yes,no,cellular,Retirees,48985
815789883,49,M,3,Graduate,Unknown,CA,no,no,no,cellular,White-collar,75674
815812683,42,M,2,Unknown,Single,TX,yes,no,no,cellular,Retirees,92177
815826708,39,F,2,Uneducated,Married,FL,no,no,no,cellular,Businessman,168628
815830083,45,M,3,Uneducated,Married,NY,no,yes,no,cellular,Selfemployeed,55279
815838633,44,F,3,High School,Single,TX,no,yes,no,cellular,Blue-collar,17872
815840283,47,F,3,Unknown,Married,TX,no,yes,no,unknown,Businessman,228636
815845758,54,F,3,Graduate,Married,NY,yes,yes,no,unknown,Blue-collar,12331
815851233,52,F,1,Uneducated,Married,CA,no,no,no,unknown,Selfemployeed,14975
815860008,43,M,3,Graduate,Married,FL,yes,no,yes,cellular,Govt,93526
815908908,45,F,4,Graduate,Married,NY,yes,yes,no,unknown,Businessman,30747
816013383,51,F,2,Doctorate,Married,FL,yes,no,no,unknown,Selfemployeed,14975
816033783,45,F,3,Graduate,Single,TX,no,yes,no,cellular,Selfemployeed,21500
816073983,49,M,4,Graduate,Single,UT,no,yes,no,cellular,White-collar,109325
816078708,62,M,0,Uneducated,Single,CA,no,no,no,cellular,Govt,47575
816082233,32,F,1,High School,Married,FL,no,yes,no,unknown,Selfemployeed,11638
816084333,45,F,2,Unknown,Married,CA,no,no,no,cellular,Selfemployeed,35787
816086508,59,M,1,Uneducated,Married,FL,yes,yes,no,cellular,Businessman,71587
816089433,50,F,1,Unknown,Married,FL,yes,no,no,cellular,Selfemployeed,14975
816091608,49,M,4,Post-Graduate,Married,CA,yes,no,no,cellular,Selfemployeed,61835
816094233,52,F,2,Graduate,Married,TX,no,yes,no,unknown,Selfemployeed,14975
816129258,45,M,2,High School,Married,CA,no,no,no,cellular,Selfemployeed,80327
816261858,42,F,3,High School,Single,NY,no,no,no,cellular,Selfemployeed,16433
816263808,53,F,4,Graduate,Married,FL,yes,no,no,unknown,White-collar,32226
816310158,57,M,2,Graduate,Single,CA,yes,no,yes,telephone,Businessman,171555
816312633,45,F,4,Doctorate,Married,FL,yes,no,no,cellular,Selfemployeed,26106
816315558,42,M,5,Graduate,Married,FL,yes,yes,no,telephone,Govt,62646
816319008,56,F,3,High School,Married,TX,yes,no,no,cellular,White-collar,18099
816325533,60,F,0,Uneducated,Single,TX,no,yes,no,cellular,Businessman,25533
816328308,52,F,3,Graduate,Married,NY,no,yes,no,unknown,Businessman,158714
816378033,48,F,4,Graduate,Single,NY,no,no,no,cellular,Selfemployeed,19748
816476658,42,F,3,Graduate,Single,FL,yes,yes,no,cellular,Selfemployeed,33587
816513108,43,F,3,High School,Unknown,TX,no,yes,no,unknown,Govt,23321
816517683,52,M,2,High School,Single,NY,no,yes,yes,unknown,Businessman,181274
816528333,46,M,5,Unknown,Married,NY,yes,no,no,cellular,Selfemployeed,68104
816533733,61,F,1,Graduate,Single,CA,yes,yes,no,unknown,Selfemployeed,14975
816549933,43,F,2,Uneducated,Single,NJ,no,yes,no,cellular,Blue-collar,58406
816594183,51,F,4,High School,Single,FL,yes,yes,no,cellular,Selfemployeed,20064
816596583,50,F,3,Post-Graduate,Single,TX,yes,no,no,cellular,Selfemployeed,14975
816600933,44,F,3,Unknown,Married,NY,no,no,no,cellular,Selfemployeed,5525
816606333,57,F,1,High School,Unknown,TX,yes,yes,no,cellular,Businessman,53933
816608808,48,F,3,Graduate,Unknown,NJ,no,no,no,unknown,Govt,32356
816613158,46,F,2,Unknown,Single,NY,no,no,no,unknown,Govt,50719
816615633,49,M,5,Unknown,Single,FL,no,yes,no,cellular,Blue-collar,101744
816756783,46,M,5,Graduate,Married,NY,no,yes,no,cellular,White-collar,50429
816761433,45,M,5,Uneducated,Single,NY,no,no,no,cellular,Businessman,97323
816772908,28,M,1,Uneducated,Single,CA,no,no,no,cellular,Blue-collar,67384
816776283,45,F,3,Graduate,Single,CA,no,yes,no,cellular,Selfemployeed,14975
816826008,38,M,0,High School,Married,TX,yes,yes,no,cellular,Retirees,71813
816829608,44,F,3,Doctorate,Married,NY,no,no,no,cellular,Selfemployeed,14975
816832383,37,M,4,Graduate,Married,TX,no,no,yes,telephone,Selfemployeed,101391
816834933,35,F,0,Graduate,Single,NJ,no,no,yes,telephone,Retirees,31217
816841083,52,M,5,Unknown,Married,CA,no,no,no,cellular,Govt,82242
816843933,39,F,2,Unknown,Single,TX,no,yes,no,cellular,Retirees,19238
816850458,41,F,4,Uneducated,Married,FL,yes,yes,no,telephone,Govt,27725
816864483,65,M,0,High School,Single,CA,no,no,yes,cellular,Retirees,47314
816890883,54,F,4,Unknown,Married,NY,no,no,yes,unknown,White-collar,24524
817029108,43,M,3,Graduate,Single,NJ,no,yes,no,cellular,White-collar,42413
817035108,48,M,4,Post-Graduate,Single,NY,no,yes,no,cellular,Businessman,219600
817038333,48,M,2,Post-Graduate,Married,NJ,no,no,no,cellular,White-collar,48514
817041408,38,M,2,High School,Married,FL,no,yes,no,cellular,Blue-collar,66674
817086783,54,F,2,Graduate,Married,TX,yes,no,no,cellular,Blue-collar,20025
817089408,43,M,3,Graduate,Single,NY,yes,no,no,cellular,Retirees,61144
817094283,33,M,3,Post-Graduate,Married,NY,no,no,no,cellular,White-collar,95193
817108083,38,F,3,Graduate,Single,TX,yes,yes,no,unknown,Selfemployeed,14975
817142433,54,F,4,Graduate,Single,NY,no,no,no,unknown,Selfemployeed,14975
817144458,41,F,3,Graduate,Married,TX,yes,yes,yes,telephone,Blue-collar,30228
817188408,32,M,0,High School,Unknown,AZ,no,yes,no,telephone,Selfemployeed,73914
817197333,55,F,2,High School,Married,IL,no,yes,yes,cellular,Selfemployeed,31393
817236708,51,F,2,Graduate,Married,NY,yes,no,no,cellular,Govt,45787
817240833,54,M,2,Graduate,Married,TX,no,no,yes,cellular,Selfemployeed,90267
817245183,61,F,0,Graduate,Married,NJ,no,no,no,cellular,White-collar,19589
817247658,29,M,0,High School,Married,FL,yes,no,no,cellular,Selfemployeed,42600
817285758,49,F,1,Uneducated,Married,TX,no,no,no,cellular,Selfemployeed,14975
817288458,33,M,3,Graduate,Married,FL,no,yes,no,cellular,Retirees,100687
